Date,From,To,Flight_Number,Airline,Distance,Duration,Seat,Seat_Type,Class,Reason,Plane,Registration,Trip,Note,From_OID,To_OID,Airline_OID,Plane_OID
2011-08-07 15:13:00,DEN,ORD,UA717,United Airlines,885,02:19,,,Y,B,AIRBUS A320-100/200,,,"",3751,3830,5209
2011-08-07 00:00:00,DEN,CVG,CO,Continental Airlines,1065,00:00,,,Y,B,,,,"",3751,3488,1881
2011-08-01 00:00:00,SFO,SIN,CO,Continental Airlines,8434,00:00,,,Y,B,,,,"",3469,3316,1881
2011-07-27 17:32:00,SFO,DEN,UA466,United Airlines,964,02:24,,,Y,B,AIRBUS A320-100/200,,,"",3469,3751,5209
2011-07-27 00:00:00,SFO,DEN,CO,Continental Airlines,964,00:00,,,Y,B,,,,"",3469,3751,1881
2011-07-23 17:25:00,NRT,SFO,UA852,United Airlines,5109,09:25,,,Y,B,Boeing 777,,,"",2279,3469,5209
2011-07-23 16:05:00,NRT,SFO,UA838,United Airlines,5109,09:17,,,Y,B,Boeing 747-400,,,"",2279,3469,5209
2011-07-23 07:10:00,SIN,NRT,UA804,United Airlines,3327,06:55,,,Y,B,Boeing 777,,,"",3316,2279,5209
2011-07-23 00:00:00,SIN,SFO,CO,Continental Airlines,8434,00:00,,,Y,B,,,,"",3316,3469,1881
2011-07-11 08:55:00,LGK,SIN,AK5342,AirAsia,452,01:25,,,Y,L,AIRBUS A320-100/200,,,"",3305,3316,576
2011-07-08 10:55:00,SIN,LGK,AK5343,AirAsia,452,01:20,,,Y,L,AIRBUS A320-100/200,,,"",3316,3305,576
2011-06-19 10:00:00,MYY,SIN,AK6066,AirAsia,718,01:55,,,Y,L,AIRBUS A320-100/200,,,"",3266,3316,576
2011-06-17 12:25:00,SIN,MYY,AK6067,AirAsia,718,02:00,,,Y,L,AIRBUS A320-100/200,,,"",3316,3266,576
2011-05-30 23:50:00,HND,SIN,JL0035,Japan Airlines,3291,07:10,,,Y,B,,,,"",2359,3316,2987
2011-05-29 19:20:00,SFO,HND,JL0001,Japan Airlines,5145,11:15,,,Y,B,,,,"",3469,2359,2987
2011-05-21 08:10:00,SIN,NRT,JL0712,Japan Airlines,3327,07:10,,,Y,B,,,,"",3316,2279,2987
2011-05-21 00:05:00,HND,SFO,JL0002,Japan Airlines,5145,09:20,,,Y,B,,,,"",2359,3469,2987
2011-02-23 00:00:00,MES,SIN,JQ,Jetstar Airways,397,00:00,,,Y,L,,,,"",3279,3316,3052
2011-02-18 00:00:00,SIN,MES,JQ,Jetstar Airways,397,01:20,,,Y,L,,,,"",3316,3279,3052
2011-01-03 23:55:00,PVG,SIN,MU543,China Eastern Airlines,2363,05:05,,,Y,L,,,,"",3406,3316,1758
2011-01-02 11:20:00,LAX,PVG,MU586,China Eastern Airlines,6468,14:15,,,Y,L,,,,"",3484,3406,1758
2011-01-01 21:25:00,MSP,LAX,DL2221,Delta Air Lines,1532,03:59,,,Y,L,,,,"",3858,3484,2009
2011-01-01 17:05:00,OMA,MSP,DL2893,Delta Air Lines,281,01:12,,,Y,L,,,,"",3454,3858,2009
2010-12-20 12:45:00,SLC,DEN,DL4591,Delta Air Lines,389,01:29,,,Y,L,,,,"",3536,3751,2009
2010-12-20 06:20:00,LAX,SLC,DL1404,Delta Air Lines,589,01:55,,,Y,L,,,,"",3484,3536,2009
2010-12-18 13:50:00,PVG,LAX,MU583,China Eastern Airlines,6468,11:30,,,Y,L,,,,"",3406,3484,1758
2010-12-18 00:55:00,SIN,PVG,MU544,China Eastern Airlines,2363,04:55,,,Y,L,,,,"",3316,3406,1758
2010-12-03 18:00:00,KUL,HKT,MH790,Malaysia Airlines,437,14:00,,,Y,B,Boeing 737-400,,,"",3304,3179,3378
2010-12-03 12:00:00,PEN,KUL,MH1149,Malaysia Airlines,201,02:05,,,Y,B,Boeing 737-800,,,"",3308,3304,3378
2010-11-08 09:10:00,DPS,SIN,QZ8490,Indonesia AirAsia,1038,02:35,,,Y,L,,,,"",3940,3316,2857
2010-11-02 20:30:00,SIN,DPS,QZ8497,Indonesia AirAsia,1038,02:30,,,Y,L,,,,"",3316,3940,2857
2010-08-19 12:48:00,ORD,SIN,UA895,United Airlines,9346,21:47,,,Y,B,Boeing 747-400,,,"",3830,3316,5209
2010-08-19 09:32:00,SYR,ORD,UA6429,United Airlines,604,01:58,,,Y,B,Canadair RJ 700,,,"",3745,3830,5209
2010-08-10 16:19:00,DEN,LGA,UA406,United Airlines,1614,03:40,,,Y,B,Boeing 757-200,,,"",3751,3697,5209
2010-08-04 16:00:00,NRT,SFO,UA838,United Airlines,5109,09:18,,,Y,B,Boeing 747-400,,,"",2279,3469,5209
2010-08-04 11:18:00,SFO,DEN,UA714,United Airlines,964,02:40,,,Y,B,Boeing 767-300,,,"",3469,3751,5209
2010-08-04 07:10:00,SIN,NRT,UA804,United Airlines,3327,06:55,,,Y,B,Boeing 777,,,"",3316,2279,5209
2010-06-07 08:45:00,BKK,SIN,TR2103,Tiger Airways,879,02:30,,,Y,L,,,,"",3885,3316,4936
2010-06-04 06:30:00,SIN,BKK,TR2102,Tiger Airways,879,02:20,,,Y,L,,,,"",3316,3885,4936
2010-05-06 18:15:00,NRT,SIN,NW619,Northwest Airlines,3327,07:35,,,Y,B,332 - Airbus Industrie A3,,,"",2279,3316,3731
2010-05-05 13:05:00,SFO,NRT,NW635,Northwest Airlines,5109,11:25,,,Y,B,332 - Airbus Industrie A3,,,"",3469,2279,3731
2010-04-30 15:15:00,DEN,SFO,UA735,United Airlines,964,02:39,,,Y,L,Boeing 757-200,,,"",3751,3469,5209
2010-04-13 15:20:00,MSP,OMA,NW4439,Northwest Airlines,281,01:18,,,Y,B,CRJ - Canadair Regional J,,,"",3858,3454,3731
2010-04-13 06:10:00,SIN,MSP,NW620,Northwest Airlines,9066,19:45,,,Y,B,744 - Boeing 747-400,,,"",3316,3858,3731
2010-03-23 19:45:00,MNL,SIN,PR505,Philippine Airlines,1474,03:35,,,Y,B,,,,"",2397,3316,3952
2010-03-23 15:35:00,CEB,MNL,PR858,Philippine Airlines,352,01:20,,,Y,B,,,,"",4206,2397,3952
2010-03-20 04:30:00,MNL,CEB,PR843,Philippine Airlines,352,01:15,,,Y,B,,,,"",2397,4206,3952
2010-03-17 10:50:00,SIN,MNL,PR502,Philippine Airlines,1474,03:40,,,Y,B,,,,"",3316,2397,3952
2010-01-07 09:10:00,PNH,SIN,3K599,Jetstar Asia Airways,706,02:00,,,Y,L,,,,"",3034,3316,3021
2010-01-02 12:30:00,SIN,SGN,TR322,Tiger Airways,678,02:00,,,Y,L,,,,"",3316,3205,4936
2009-12-22 20:05:00,CGK,SIN,TR273,Tiger Airways,547,01:30,,,Y,L,,,,"",3275,3316,4936
2009-12-18 10:30:00,SIN,CGK,QZ7783,Indonesia AirAsia,547,01:40,,,Y,L,,,,"",3316,3275,2857
2009-12-01 16:45:00,SIN,PEN,AK5807,AirAsia,374,01:15,,,Y,L,,,,"",3316,3308,576
2009-09-13 18:40:00,KCH,SIN,AK6673,AirAsia,438,01:25,,,Y,L,,,,"",3263,3316,576
2009-09-10 15:10:00,SIN,KCH,494,Unknown,438,01:20,,,Y,B,,,,"",3316,3263,-1
2009-07-25 18:45:00,NRT,SIN,NW19,Northwest Airlines,3327,07:15,,,Y,B,Airbus A330-200,,,"",2279,3316,3731
2009-07-24 15:20:00,MSP,NRT,NW19,Northwest Airlines,5932,11:50,,,Y,B,Boeing 747-400,,,"",3858,2279,3731
2009-07-24 12:15:00,OMA,MSP,NW3402,Northwest Airlines,281,01:19,,,Y,B,Canadair Regional Jet CXJ,,,"",3454,3858,3731
2009-07-20 14:45:00,ORD,OMA,AA4204,American Airlines,414,01:30,,,Y,L,,,,"",3830,3454,24
2009-07-20 10:35:00,DUB,ORD,AA93,American Airlines,3661,08:00,,,Y,L,,,,"",599,3830,24
2009-07-04 21:20:00,PHL,SNN,US776,US Airways,3164,06:40,,,Y,L,Boeing 757 (Jet),,,"",3752,603,5265
2009-07-04 16:15:00,ORD,PHL,US6880,US Airways,675,02:14,,,Y,L,Airbus A320-100/200 (Jet),,,"",3830,3752,5265
2009-07-04 13:40:00,OMA,ORD,US6858,US Airways,414,01:36,,,Y,L,Boeing 737-300 (Jet),,,"",3454,3830,5265
2009-03-16 08:45:00,DFW,OMA,AA1682,American Airlines,583,01:45,,,Y,L,,,,"",3670,3454,24
2009-03-13 18:10:00,OMA,DFW,AA1849,American Airlines,583,02:00,,,Y,L,,,,"",3454,3670,24
2008-11-11 00:00:00,BOS,OMA,DL,Delta Air Lines,1278,00:00,,,Y,B,,,,"",3448,3454,2009
2008-11-01 00:00:00,OMA,BOS,DL,Delta Air Lines,1278,00:00,,,Y,B,,,,"",3454,3448,2009
2008-10-06,MSP,OMA,,Delta Air Lines,281,01:03,,,,,,,,"",3858,3454,2009
2008-10-01,OMA,MSP,,Delta Air Lines,281,01:03,,,,,,,,"",3454,3858,2009
2008-09-05,APA,OMA,,Frontier Airlines,485,01:28,,,,,,,,"",4222,3454,2468
2008-09-01,OMA,DEN,,Frontier Airlines,470,01:26,,,,,,,,"",3454,3751,2468
2008-05-08 00:00:00,STL,OMA,UA,United Airlines,341,19:00,,,Y,B,,,,"",3678,3454,5209
2008-05-01 00:00:00,STL,OMA,UA,United Airlines,341,01:11,,,Y,B,,,,"",3678,3454,5209
2008-04-08,OKC,MKC,,Southwest Airlines,306,01:06,,,,,,,,"",3863,4293,4547
2008-04-05,SLC,DEN,,United Airlines,389,01:16,,,,,,,,"",3536,3751,5209
2008-04-01,MKC,OKC,,Southwest Airlines,306,01:06,,,,,,,,"",4293,3863,4547
2008-03-05,OKC,MEM,,Delta Air Lines,430,01:21,,,,,,,,"",3863,3473,2009
2008-03-05,MEM,OMA,,Delta Air Lines,538,01:34,,,,,,,,"",3473,3454,2009
2008-03-01,MEM,OKC,,Delta Air Lines,430,01:21,,,,,,,,"",3473,3863,2009
2008-02-03 21:05:00,IAH,OMA,CO1812,Continental Airlines,782,02:15,,,Y,L,Boeing 737-500,,,"",3550,3454,1881
2008-02-03 17:40:00,JAN,IAH,CO2819,Continental Airlines,350,01:19,,,Y,L,Embraer RJ145,,,"",3580,3550,1881
2008-02-01 14:25:00,IAH,JAN,CO2495,Continental Airlines,350,01:15,,,Y,L,Embraer RJ145,,,"",3550,3580,1881
2008-02-01 10:25:00,OMA,IAH,CO2681,Continental Airlines,782,02:19,,,Y,L,Embraer RJ145,,,"",3454,3550,1881
2008-02-01,OMA,MEM,,Delta Air Lines,538,01:34,,,,,,,,"",3454,3473,2009
2007-09-05,RDU,CHI,,United Airlines,630,01:45,,,,,,,,"",3626,8592,5209
2007-09-01,OMA,CHI,,United Airlines,428,01:21,,,,,,,,"",3454,8592,5209
2007-09-01,CHI,RDU,,United Airlines,630,01:46,,,,,,,,"",8592,3626,5209
2007-07-04 13:15:00,FOR,GRU,AA6277,American Airlines,1456,04:45,,,Y,L,,,,"",2559,2564,24
2007-05-23 23:30:00,MIA,GRU,AA995,American Airlines,4082,07:55,,,Y,L,,,,"",3576,2564,24
2007-05-23 09:50:00,CCS,MIA,AA902,American Airlines,1362,03:20,,,Y,L,,,,"",2851,3576,24
2007-05-16 16:30:00,MIA,CCS,AA903,American Airlines,1362,03:15,,,Y,L,,,,"",3576,2851,24
2007-05-16 08:10:00,DEN,MIA,AA1230,American Airlines,1706,03:40,,,Y,L,,,,"",3751,3576,24
2007-05-16,GIG,CGB,,Unknown,973,02:26,,,,,,,,"",2560,2548,-1
2007-04-05,DEN,OMA,,United Airlines,470,01:26,,,,,,,,"",3751,3454,5209
2007-04-01,OMA,DEN,,United Airlines,470,01:26,,,,,,,,"",3454,3751,5209
2007-04-01,DEN,SLC,,Uni Air,389,01:16,,,,,,,,"",3751,3536,9082
2007-03-03 18:58:00,DEN,OMA,UA370,United Airlines,470,01:20,,,Y,B,Boeing 757-200,,,"",3751,3454,5209
2007-03-03 14:23:00,SEA,DEN,UA408,United Airlines,1021,02:33,,,Y,B,BOEING 737 JET,,,"",3577,3751,5209
2007-03-02 08:30:00,DEN,SEA,UA875,United Airlines,1021,02:47,,,Y,B,Boeing 757-200,,,"",3751,3577,5209
2007-03-02 06:45:00,OMA,DEN,UA310,United Airlines,470,01:34,,,Y,B,Boeing 757-200,,,"",3454,3751,5209
2007-01-30 21:05:00,DFW,OMA,AA2091,American Airlines,583,01:45,,,Y,B,,,,"",3670,3454,24
2007-01-27 11:05:00,OMA,DFW,AA373,American Airlines,583,01:50,,,Y,B,,,,"",3454,3670,24
2006-12-18 17:25:00,IAH,OMA,CO2502,Continental Airlines,782,02:17,,,Y,B,ERJ-145,,,"",3550,3454,1881
2006-12-17 14:15:00,OMA,IAH,CO2145,Continental Airlines,782,02:23,,,Y,B,ERJ-145,,,"",3454,3550,1881
2006-11-29 17:14:00,MCI,DEN,UA453,United Airlines,531,01:42,,,Y,B,BOEING 757-200/300,,,"",3458,3751,5209
2006-11-29 00:00:00,DEN,OMA,UA664,United Airlines,470,02:56,,,Y,B,Boeing,,,"",3751,3454,5209
2006-11-28 10:10:00,DEN,MCI,UA702,United Airlines,531,01:36,,,Y,B,Airbus,,,"",3751,3458,5209
2006-11-28 09:00:00,OMA,DEN,UA419,United Airlines,470,09:00,,,Y,B,BOEING 757-200/300,,,"",3454,3751,5209
2006-11-10,DEN,OMA,,United Airlines,470,01:26,,,,,,,,"",3751,3454,5209
2006-11-01,OMA,DEN,,United Airlines,470,01:26,,,,,,,,"",3454,3751,5209
2006-01-25 12:20:00,MDW,OMA,WN405,Southwest Airlines,421,01:25,,,Y,B,,,,"",3747,3454,4547
2006-01-21 14:45:00,OMA,MDW,WN206,Southwest Airlines,421,01:20,,,Y,B,,,,"",3454,3747,4547
2003-07-15 00:00:00,ORD,OMA,AA,American Airlines,414,00:00,,,Y,L,,,,"",3830,3454,24
2003-07-15 00:00:00,CDG,ORD,AA,American Airlines,4138,00:00,,,Y,L,,,,"",1382,3830,24
2003-06-24 00:00:00,OMA,ORD,AA,American Airlines,414,00:00,,,Y,L,,,,"",3454,3830,24
2003-06-24 00:00:00,ORD,FCO,AA,American Airlines,4807,00:00,,,Y,L,,,,"",3830,1555,24
2002-05-08 00:00:00,LNK,STL,AA,American Airlines,368,01:14,,,Y,B,,,,"",3543,3678,24
2002-05-08 00:00:00,PIT,STL,AA,American Airlines,552,01:36,,,Y,B,,,,"",3570,3678,24
2002-05-01 00:00:00,STL,PIT,AA,American Airlines,552,01:36,,,Y,B,,,,"",3678,3570,24
2001-09-08 00:00:00,ORD,LNK,UA,United Airlines,464,00:00,,,Y,B,,,,"",3830,3543,5209
2001-09-08 00:00:00,CMH,ORD,UA,United Airlines,294,00:00,,,Y,B,,,,"",3759,3830,5209
2001-09-01 00:00:00,LNK,ORD,UA,United Airlines,464,00:00,,,Y,B,,,,"",3543,3830,5209
2001-09-01 00:00:00,ORD,CMH,UA,United Airlines,294,00:00,,,Y,B,,,,"",3830,3759,5209
